id_autor,autor_genero,nombre_autor,autor_rating_promedio,cantidad_rating_autor,cantidad_comentarios,id_pais
19015045,Desconocido,Gregory G. Dess,,,,242
19015046,Desconocido,Kim Masters,,,,242
19015047,Desconocido,Howard Eisner,,,,242
19015048,Desconocido,Michael D. Eisner,,,,242
19015049,Desconocido,Maarten Steenmeijer,,,,242
19015050,Desconocido,Isabel Cunado,,,,242
19015051,Desconocido,Alexis Grohmann,,,,242
19015052,Desconocido,Fiona Buckley,,,,242
19015053,Desconocido,Jay S. Blanchard,,,,242
19015054,Desconocido,Gregg Glory,,,,242
19015055,Desconocido,John Dowdall,,,,242
19015056,Desconocido,Robert Spencer,,,,242
19015057,Desconocido,Donald Cheney,,,,242
19015058,Desconocido,Lark Books,,,,242
19015059,Desconocido,John  Murphy,,,,242
19015060,Desconocido,Daniel Mark Epstein,,,,242
19015061,Desconocido,Ellen Gilchrist,,,,242
19015062,Desconocido,Richard W. Clement,,,,242
19015063,Desconocido,Margret Elson,,,,242
19015064,Desconocido,Rebecca Harding Davis,,,,242
19015065,Desconocido,Neal Peters,,,,242
19015066,Desconocido,Margret Aldrich,,,,242
19015067,Desconocido,Ralph Leighton,,,,242
19015068,Desconocido,Otto John M├ñnchen-Helfen,,,,242
19015069,Desconocido,Carolee Joy,,,,242
19015070,Desconocido,Yoel Hoffmann,,,,242
19015071,Desconocido,Hau H┼ì┼ì,,,,242
19015072,Desconocido,Frances Sherwood,,,,242
19015073,Desconocido,Michael Fanning,,,,242
19015074,Desconocido,Frank P. Sherwood,,,,242
19015075,Desconocido,Kathryn S. Olmsted,,,,242
19015076,Desconocido,Harry Skrdla,,,,242
19015077,Desconocido,Thomas Rinaldi,,,,242
19015078,Desconocido,Joy Browne,,,,242
19015079,Desconocido,David Grant Noble,,,,242
19015080,Desconocido,John McWhorter,,,,242
19015081,Desconocido,Maria Eladia Hagerman,,,,242
19015082,Desconocido,Scott D. Miller,,,,242
19015083,Desconocido,Robert T. Pennock,,,,242
19015084,Desconocido,Andy Goldsworthy,,,,242
19015085,Desconocido,Etgar Keret,,,,242
19015086,Desconocido,Samir El-Youssef,,,,242
19015087,Desconocido,Graeme Goldsworthy,,,,242
19015088,Desconocido,Terry Friedman,,,,242
19015089,Desconocido,Peter Goldsworthy,,,,242
19015090,Desconocido,Candace L. Goldsworthy,,,,242
19015091,Desconocido,William Malpas,,,,242
19015092,Desconocido,Jeffrey Goldsworthy,,,,242
19015093,Desconocido,Deborah Davis,,,,242
19015094,Desconocido,Dumas Malone,,,,242
19015095,Desconocido,Dominic van den Boogerd,,,,242
19015096,Desconocido,Charles- Dumas,,,,242
19015097,Desconocido,Fay Kanin,,,,242
19015098,Desconocido,Christopher Lawrence,,,,242
19015099,Desconocido,Maria Montessori,,,,242
19015100,Desconocido,Reginald P. Winnington-Ingram,,,,242
19015101,Desconocido,Beverly Gherman,,,,242
19015102,Desconocido,Evan S. Connell,,,,242
19015103,Desconocido,Brendan January,,,,242
19015104,Desconocido,Peter Collyer,,,,242
19015105,Desconocido,Sahar Tawfiq,,,,242
19015106,Desconocido,Marion Marsh Brown,,,,242
19015107,Desconocido,Vicky Franchino,,,,242
19015108,Desconocido,Wiley Blevins,,,,242
19015109,Desconocido,Alice K. Flanagan,,,,242
19015110,Desconocido,Ann Heinrichs,,,,242
19015111,Desconocido,Darlene R. Stille,,,,242
19015112,Desconocido,Carolyn Henderson,,,,242
19015113,Desconocido,Alan Watt,,,,242
19015114,Desconocido,John Snelling,,,,242
19015115,Desconocido,Jim Mcgregor,,,,242
19015116,Desconocido,Frederic Spiegelberg,,,,242
19015117,Desconocido,Alan James Watts,,,,242
19015118,Desconocido,Marvin Harris,,,,242
19015119,Desconocido,Miguel Delibes,,,,242
19015120,Desconocido,Maria Pilar Celma Valero,,,,242
19015121,Desconocido,Glenn G. Meyers,,,,242
19015122,Desconocido,Yaw B. Agawu-Kakraba,,,,242
19015123,Desconocido,L├®o Delibes,,,,242
19015124,Desconocido,Teresa Boucher,,,,242
19015125,Desconocido,Kaplan Inc.,,,,242
19015126,Desconocido,Robert W. Welch,,,,242
19015127,Desconocido,Edyth Young Cottrell,,,,242
19015128,Desconocido,Marc Simont,,,,242
19015129,Desconocido,James McLure,,,,242
19015130,Desconocido,Frederick Marryat,,,,242
19015131,Desconocido,Daniella Chace,,,,242
19015132,Desconocido,J.L. Carr,,,,242
19015133,Desconocido,John Gates,,,,242
19015134,Desconocido,Carmen Caro Dugo,,,,242
19015135,Desconocido,Stella Suberman,,,,242
19015136,Desconocido,Michael Harrington,,,,242
19015137,Desconocido,Naomi Wallace,,,,242
19015138,Desconocido,Kenneth Wooden,,,,242
19015139,Desconocido,Doug Stokes,,,,242
19015140,Desconocido,Godfrey Hodgson,,,,242
19015141,Desconocido,R. de la Fuente,,,,242
19015142,Desconocido,Marsha Forys,,,,242
19015143,Desconocido,Alfredo Bryce Echenique,,,,242
19015144,Desconocido,Peter Taylor,,,,242
19015145,Desconocido,Parminder Summon,,,,242
19015146,Desconocido,Steven C. Caton,,,,242
19015147,Desconocido,Peter Lovesey,,,,242
19015148,Desconocido,Darrin J. Seppinni,,,,242
19015149,Desconocido,David L. Hancock,,,,242
19015150,Desconocido,Josh Greenfeld,,,,242
19015151,Desconocido,John Waller,,,,242
19015152,Desconocido,Andy Butcher,,,,242
19015153,Desconocido,Kathleen Gorman,,,,242
19015154,Desconocido,Brian Burks,,,,242
19015155,Desconocido,Alec Michod,,,,242
19015156,Desconocido,National Museum of American Art,,,,242
19015157,Desconocido,Ira Katznelson,,,,242
19015158,Desconocido,Randy White,,,,242
19015159,Desconocido,Jacques Yonnet,,,,242
19015160,Desconocido,William Joseph Whalen,,,,242
19015161,Desconocido,Carl Desportes Bowman,,,,242
19015162,Desconocido,F. Roy Coad,,,,242
19015163,Desconocido,Jonathan Haslam,,,,242
19015164,Desconocido,Dick Cheney,,,,242
19015165,Desconocido,Nathalie Cooke,,,,242
19015166,Desconocido,Russell L. Ackoff,,,,242
19015167,Desconocido,Jean-Marc Choukroun,,,,242
19015168,Desconocido,Laurie Kaye Abraham,,,,242
19015169,Desconocido,Laura Durham,,,,242
19015170,Desconocido,Alison James,,,,242
19015171,Desconocido,Meryl Sawyer,,,,242
19015172,Desconocido,Michael W. Cox,,,,242
19015173,Desconocido,Katy Munger,,,,242
19015174,Desconocido,Sheila Fitzpatrick,,,,242
19015175,Desconocido,Ralph Harris,,,,242
19015176,Desconocido,Peter Chambers,,,,242
19015177,Desconocido,Marjorie Weinberg,,,,242
19015178,Desconocido,Mark St. Pierre,,,,242
19015179,Desconocido,Susan Bordeaux Bettelyoun,,,,242
19015180,Desconocido,Richard Jepperson,,,,242
19015181,Desconocido,Oshima Towa,,,,242
19015182,Desconocido,Evelyn C. White,,,,242
19015183,Desconocido,Ikenna Dieke,,,,242
19015184,Desconocido,Caroline Lazo,,,,242
19015185,Desconocido,Gladys January Willis,,,,242
19015186,Desconocido,Cushing Strout,,,,242
19015187,Desconocido,Donna Haisty Winchell,,,,242
19015188,Desconocido,Derrick Jensen,,,,242
19015189,Desconocido,John Lamb Lash,,,,242
19015190,Desconocido,Horst Immel,,,,242
19015191,Desconocido,Almudena Grandes,,,,242
19015192,Desconocido,Kathryn Hume,,,,242
19015193,Desconocido,Cyprian Davis,,,,242
19015194,Desconocido,Paul Watkins,,,,242
19015195,Desconocido,Albert Meltzer,,,,242
19015196,Desconocido,Murray Bookchin,,,,242
19015197,Desconocido,Andrew McLeod,,,,242
19015198,Desconocido,Sara Gay Forden,,,,242
19015199,Desconocido,Natsume S┼ìseki,,,,242
19015200,Desconocido,Jir┼ì Taniguchi,,,,242
19015201,Desconocido,Kin-Nosuke Natsume,,,,242
19015202,Desconocido,Slim Aarons,,,,242
19015203,Desconocido,Aaron Tabor,,,,242
19015204,Desconocido,Kevin Danaher,,,,242
19015205,Desconocido,Gioconda Belli,,,,242
19015206,Desconocido,Joe Sherman,,,,242
19015207,Desconocido,Paul French,,,,242
19015208,Desconocido,James Clerk Maxwell,,,,242
19015209,Desconocido,Richard D. Ball,,,,242
19015210,Desconocido,Red Cloud,,,,242
19015211,Desconocido,Red Grange,,,,242
19015212,Desconocido,Manfred von Richthofen,,,,242
19015213,Desconocido,Aurora Cuito,,,,242
19015214,Desconocido,Cristian Campos,,,,242
19015215,Desconocido,Tectum,,,,242
19015216,Desconocido,Felicia Eisenberg Molnar,,,,242
19015217,Desconocido,Barbara Thornburg,,,,242
19015218,Desconocido,Orianna Fielding-Banks,,,,242
19015219,Desconocido,Katherine Stone,,,,242
19015220,Desconocido,Suzanne Slesin,,,,242
19015221,Desconocido,Katsuhiko Mizuno,,,,242
19015222,Desconocido,Hiroko Urakami,,,,242
19015223,Desconocido,Dean C. Barnlund,,,,242
19015224,Desconocido,Shyam Sunder,,,,242
19015225,Desconocido,Edward R. Turner,,,,242
19015226,Desconocido,Emily Gwathmey,,,,242
19015227,Desconocido,Rian Malan,,,,242
19015228,Desconocido,Nara Lake,,,,242
19015229,Desconocido,Margaret Abbey,,,,242
19015230,Desconocido,Daniel B. Botkin,,,,242
19015231,Desconocido,Janice Holt Giles,,,,242
19015232,Desconocido,Steve Biko,,,,242
19015233,Desconocido,Will Blythe,,,,242
19015234,Desconocido,Marie M. Clay,,,,242
19015235,Desconocido,Shaun Bowler,,,,242
19015236,Desconocido,Greg Palast,,,,242
19015237,Desconocido,Robert  Sterling,,,,242
19015238,Desconocido,O'Neal Turner,,,,242
19015239,Desconocido,Earth Works Group,,,,242
19015240,Desconocido,Daniel E. Kline,,,,242
19015241,Desconocido,Larry Winget,,,,242
19015242,Desconocido,Maria M. Meyer,,,,242
19015243,Desconocido,Chuck Smothermon,,,,242
19015244,Desconocido,Luise White,,,,242
19015245,Desconocido,Atlanta Bartlett,,,,242
19015246,Desconocido,Sharon Hoffman,,,,242
19015247,Desconocido,James D. Blume,,,,242
19015248,Desconocido,Merritt Ierley,,,,242
19015249,Desconocido,Richard Wizansky,,,,242
19015250,Desconocido,Kevin Stein,,,,242
19015251,Desconocido,Eric Sink,,,,242
19015252,Desconocido,Ernest Nagel,,,,242
19015253,Desconocido,Natarajan Shankar,,,,242
19015254,Desconocido,Gaisi Takeuti,,,,242
19015255,Desconocido,Georg Gottlob,,,,242
19015256,Desconocido,Melvin Fitting,,,,242
19015257,Desconocido,Howard J. Bennett,,,,242
19015258,Desconocido,Alison Mack,,,,242
19015259,Desconocido,Mark R. Warren,,,,242
19015260,Desconocido,Yusef Komunyakaa,,,,242
19015261,Desconocido,Christopher Darden,,,,242
19015262,Desconocido,Jess Walters,,,,242
19015263,Desconocido,Jennie Walters,,,,242
19015264,Desconocido,Sarah Scott,,,,242
19015265,Desconocido,Jane S. Webster,,,,242
19015266,Desconocido,Shou-Yu Liang,,,,242
19015267,Desconocido,Chantal Dupont,,,,242
19015268,Desconocido,Ella P. Mitchell,,,,242
19015269,Desconocido,Edmundo Paz Sold├ín,,,,242
19015270,Desconocido,Pedro Paz Soldan,,,,242
19015271,Desconocido,Giacomo Puccini,,,,242
19015272,Desconocido,Henri Murger,,,,242
19015273,Desconocido,Arthur Groos,,,,242
19015274,Desconocido,Robert Wilson,,,,242
19015275,Desconocido,Paul Seabright,,,,242
19015276,Desconocido,Mary Meigs,,,,242
19015277,Desconocido,Agi,,,,242
19015278,Desconocido,Frederick K. Lutgens,,,,242
19015279,Desconocido,W. Kenneth Hamblin,,,,242
19015280,Desconocido,Mark Ryan,,,,242
19015281,Desconocido,Bruce H. Edwards,,,,242
19015282,Desconocido,Michael Brown,,,,242
19015283,Desconocido,Michael Jacoby Brown,,,,242
19015284,Desconocido,Michael F. Brown,,,,242
19015285,Desconocido,Josyp Terelya,,,,242
19015286,Desconocido,Michael Harold Brown,,,,242
19015287,Desconocido,Paul Wiefels,,,,242
19015288,Desconocido,Committee on Quality of Health Care in America,,,,242
19015289,Desconocido,Wendell A. Duffield,,,,242
19015290,Desconocido,Karen Adams,,,,242
19015291,Desconocido,Robert Crumb,,,,242
19015292,Desconocido,Monte Beauchamp,,,,242
19015293,Desconocido,Ruth Almog,,,,242
19015294,Desconocido,Berel Lang,,,,242
19015295,Desconocido,Michael Andr├® Bernstein,,,,242
19015296,Desconocido,Jean R. Feldman,,,,242
19015297,Desconocido,David M. Sassoon,,,,242
19015298,Desconocido,Barbara Dafoe Whitehead,,,,242
19015299,Desconocido,Ana Mar├¡a Matute,,,,242
19015300,Desconocido,Haleh Pourafzal,,,,242
19015301,Desconocido,Bj├©rn N. Sandaker,,,,242
19015302,Desconocido,Jos├® Zorrilla,,,,242
19015303,Desconocido,Juan Zorilla,,,,242
19015304,Desconocido,Alfonso Florez G.,,,,242
19015305,Desconocido,Stanley E. Hilton,,,,242
19015306,Desconocido,American Astronomical Society,,,,242
19015307,Desconocido,R. Hilton Biggs,,,,242
19015308,Desconocido,John E. Wilson,,,,242
19015309,Desconocido,Robert E. Cole,,,,242
19015310,Desconocido,Lorna Dee Cervantes,,,,242
19015311,Desconocido,Bushra Rehman,,,,242
19015312,Desconocido,Jaime Hern├índez,,,,242
19015313,Desconocido,Gilbert Hern├índez,,,,242
19015314,Desconocido,Rafael Hern├índez,,,,242
19015315,Desconocido,Jos├® Antonio Hern├índez,,,,242
19015316,Desconocido,Victor Hern├índez Cruz,,,,242
19015317,Desconocido,Jonathan Weiss,,,,242
19015318,Desconocido,Carol Oman,,,,242
19015319,Desconocido,Devin Cary,,,,242
19015320,Desconocido,Nigel Barley,,,,242
19015321,Desconocido,Julio Ram├│n Ribeyro,,,,242
19015322,Desconocido,Carlos Schwalb,,,,242
19015323,Desconocido,Peter Elmore,,,,242
19015324,Desconocido,Paul W. Seaver,,,,242
19015325,Desconocido,Bruce Mihura,,,,242
19015326,Desconocido,E.H. Gombrich,,,,242
19015327,Desconocido,Richard F. Gombrich,,,,242
19015328,Desconocido,Ram├│n del Valle-Incl├ín,,,,242
19015329,Desconocido,Robert Lima,,,,242
19015330,Desconocido,Dicken Weatherby,,,,242
19015331,Desconocido,Dicken C. Weatherby,,,,242
19015332,Desconocido,William J. Stevenson,,,,242
19015333,Desconocido,David L. Haberman,,,,242
19015334,Desconocido,Cynthia M. Kuhn,,,,242
19015335,Desconocido,Philip A. Kuhn,,,,242
19015336,Desconocido,Alvin Boyd Kuhn,,,,242
19015337,Desconocido,Mona Kuhn,,,,242
19015338,Desconocido,Rebecca Paigen,,,,242
19015339,Desconocido,Frank Popper,,,,242
19015340,Desconocido,Jos├® Mar├¡a Merino,,,,242
19015341,Desconocido,Kay Thorpe,,,,242
19015342,Desconocido,Anna Riva,,,,242
19015343,Desconocido,Maggie Rivas-Rodr├¡guez,,,,242
19015344,Desconocido,Mim Eichler Rivas,,,,242
19015345,Desconocido,Angie Cruz,,,,242
19015346,Desconocido,Marcela Serrano,,,,242
19015347,Desconocido,Rigoberto Gonz├ílez,,,,242
19015348,Desconocido,Carole Radziwill,,,,242
19015349,Desconocido,K. Tsianina Lomawaima,,,,242
19015350,Desconocido,Michael Baden,,,,242
19015351,Desconocido,David Liittschwager,,,,242
19015352,Desconocido,Edimat Libros,,,,242
19015353,Desconocido,Charles J. Esdaile,,,,242
19015354,Desconocido,Garry Sharpe-Young,,,,242
19015355,Desconocido,Martin Popoff,,,,242
19015356,Desconocido,David E. Freeman,,,,242
19015357,Desconocido,Frank Parker,,,,242
19015358,Desconocido,Lyle Campbell,,,,242
19015359,Desconocido,Bruce M. Rowe,,,,242
19015360,Desconocido,Clayton Valli,,,,242
19015361,Desconocido,Cleon L. Rogers Jr.,,,,242
19015362,Desconocido,Alessandro Duranti,,,,242
19015363,Desconocido,David Endler,,,,242
19015364,Desconocido,Jon Erickson,,,,242
19015365,Desconocido,Joel Scambray,,,,242
19015366,Desconocido,Shon Harris,,,,242
19015367,Desconocido,John Lyons,,,,242
19015368,Desconocido,Kevin Beaver,,,,242
19015369,Desconocido,Michael T. Simpson,,,,242
19015370,Desconocido,Der Engel,,,,242
19015371,Desconocido,Moira C. Reeve,,,,242
19015372,Desconocido,Rael Dornfest,,,,242
19015373,Desconocido,Rob Flickenger,,,,242
19015374,Desconocido,Preston Gralla,,,,242
19015375,Desconocido,Karen Haber,,,,242
19015376,Desconocido,Samuel Sagan,,,,242
19015377,Desconocido,Fran├ºoise Sagan,,,,242
19015378,Desconocido,Arnal Ballester,,,,242
19015379,Desconocido,Wojciech Charchalis,,,,242
19015380,Desconocido,Janet P├®rez,,,,242
19015381,Desconocido,Mark Frost,,,,242
19015382,Desconocido,Gonzalo Torrente Ballester,,,,242
19015383,Desconocido,Lucile C. Charlebois,,,,242
19015384,Desconocido,Camilo Jos├® Cela,,,,242
19015385,Desconocido,David Henn,,,,242
19015386,Desconocido,Gisela Palmes,,,,242
19015387,Desconocido,Ignacio Ruiz Quintano,,,,242
19015388,Desconocido,Camilo Jos├® Cela Conde,,,,242
19015389,Desconocido,Concolorcorvo,,,,242
19015390,Desconocido,Bobbi Salinas,,,,242
19015391,Desconocido,Gary S. Breschini,,,,242
19015392,Desconocido,Margaret E. Clovis,,,,242
19015393,Desconocido,Salina Yoon,,,,242
19015394,Desconocido,Mar├¡a Elena Salinas,,,,242
19015395,Desconocido,Dawn Bentley,,,,242
19015396,Desconocido,Stephanie L. Orringer,,,,242
19015397,Desconocido,Lorna Shaughnessy,,,,242
19015398,Desconocido,Damaso Alonson,,,,242
19015399,Desconocido,D├ímaso Alonso,,,,242
19015400,Desconocido,Evelyn Lord,,,,242
19015401,Desconocido,Liz Williams,,,,242
19015402,Desconocido,Simon Spurrier,,,,242
19015403,Desconocido,Quin Sherrer,,,,242
19015404,Desconocido,Joel Samaha,,,,242
19015405,Desconocido,Bernard Horn,,,,242
19015406,Desconocido,Luc├¡a Etxebarria,,,,242
19015407,Desconocido,Martha P. Trachtenberg,,,,242
19015408,Desconocido,Mickey Zucker Reichert,,,,242
19015409,Desconocido,Jeffrey A. Carver,,,,242
19015410,Desconocido,Byron Preiss,,,,242
19015411,Desconocido,Thomas Wylde,,,,242
19015412,Desconocido,William Kotzwinkle,,,,242
19015413,Desconocido,Walter Scheib,,,,242
19015414,Desconocido,Walter Wink,,,,242
19015415,Desconocido,Glenn Meade,,,,242
19015416,Desconocido,Dorinda Evans,,,,242
19015417,Desconocido,Baron Baptiste,,,,242
19015418,Desconocido,David  Reed,,,,242
19015419,Desconocido,Anne M. Fletcher,,,,242
19015420,Desconocido,Lara Shriftman,,,,242
19015421,Desconocido,Michael F. Jacobson,,,,242
19015422,Desconocido,Cynthia Shapiro,,,,242
19015423,Desconocido,Jeremy Iversen,,,,242
19015424,Desconocido,Greg Kot,,,,242
19015425,Desconocido,Melinda L. Roberts,,,,242
19015426,Desconocido,Mark Joyner,,,,242
19015427,Desconocido,Alan R. Schonberg,,,,242
19015428,Desconocido,Andrew Lloyd Webber,,,,242
19015429,Desconocido,George C. Perry,,,,242
19015430,Desconocido,Richard M. Perloff,,,,242
19015431,Desconocido,Gary C. Woodward,,,,242
19015432,Desconocido,Richard Bandler,,,,242
19015433,Desconocido,Harry Mills,,,,242
19015434,Desconocido,T.M. Luhrmann,,,,242
19015435,Desconocido,Paul Messaris,,,,242
19015436,Desconocido,Robert V. Levine,,,,242
19015437,Desconocido,Daisy Alberto,,,,242
19015438,Desconocido,Laurel and Associates,,,,242
19015439,Desconocido,Sara Hoard,,,,242
19015440,Desconocido,Susan Patron,,,,242
19015441,Desconocido,Stephen Dunning,,,,242
19015442,Desconocido,Lisa Moser,,,,242
19015443,Desconocido,Hannah Tofts,,,,242
19015444,Desconocido,Stewart P. Evans,,,,242
19015445,Desconocido,Paul Begg,,,,242
19015446,Desconocido,Trevor Marriott,,,,242
19015447,Desconocido,Ivor Edwards,,,,242
19015448,Desconocido,Donald Rumbelow,,,,242
19015449,Desconocido,R. Michael Gordon,,,,242
19015450,Desconocido,Alan Scarfe,,,,242
19015451,Desconocido,Calum Reuben Knight,,,,242
19015452,Desconocido,Shirley Harrison,,,,242
19015453,Desconocido,L. Perry Curtis Jr.,,,,242
19015454,Desconocido,Dan Norder,,,,242
19015455,Desconocido,Camilla Townsend,,,,242
19015456,Desconocido,Andrew Sanders,,,,242
19015457,Desconocido,Henry I. Hubert,,,,242
19015458,Desconocido,Ruth Glancy,,,,242
19015459,Desconocido,James Weigel,,,,242
19015460,Desconocido,John F. Barber,,,,242
19015461,Desconocido,Peter Siegel,,,,242
19015462,Desconocido,Charles B. Carlson,,,,242
19015463,Desconocido,Valerio Evangelisti,,,,242
19015464,Desconocido,Joyce C. Mills,,,,242
19015465,Desconocido,Duong Van Mai Elliott,,,,242
19015466,Desconocido,William Kittredge,,,,242
19015467,Desconocido,Mary Frank Gaston,,,,242
19015468,Desconocido,Jon Warnes,,,,242
19015469,Desconocido,Brenda Cameron,,,,242
19015470,Desconocido,Opal Whiteley,,,,242
19015471,Desconocido,William Horwood,,,,242
19015472,Desconocido,Christopher Newsholme,,,,242
19015473,Desconocido,Jeanne Larsen,,,,242
19015474,Desconocido,Truus Stol,,,,242
19015475,Desconocido,Leslie Pietrzyk,,,,242
19015476,Desconocido,Allan Drummond,,,,242
19015477,Desconocido,Yvonne Navarro,,,,242
19015478,Desconocido,Greg Peck,,,,242
19015479,Desconocido,Wayland Drew,,,,242
19015480,Desconocido,Bruce Litteljohn,,,,242
19015481,Desconocido,William Cleary,,,,242
19015482,Desconocido,Randi Hacker,,,,242
19015483,Desconocido,Eve Heidi Bine-Stock,,,,242
19015484,Desconocido,C. Colston Burrell,,,,242
19015485,Desconocido,Peter H. Gott,,,,242
19015486,Desconocido,Benjamin Spock,,,,242
19015487,Desconocido,Neal D. Barnard,,,,242
19015488,Desconocido,Sean K. Reynolds,,,,242
19015489,Desconocido,Gene D. Phillips,,,,242
19015490,Desconocido,Mario Falsetto,,,,242
19015491,Desconocido,Christiane Kubrick,,,,242
19015492,Desconocido,Rainer Crone,,,,242
19015493,Desconocido,Geoffrey Cocks,,,,242
19015494,Desconocido,Vincent Lobrutto,,,,242
19015495,Desconocido,Jerold J. Abrams,,,,242
19015496,Desconocido,James Howard,,,,242
19015497,Desconocido,Julian Symons,,,,242
19015498,Desconocido,Jonathon Scott Fuqua,,,,242
19015499,Desconocido,David Wharry,,,,242
19015500,Desconocido,Lynn Abbey,,,,242
19015501,Desconocido,Richard Lee Byers,,,,242
19015502,Desconocido,Drew Karpyshyn,,,,242
19015503,Desconocido,Dave Gross,,,,242
19015504,Desconocido,James M. Ward,,,,242
19015505,Desconocido,Lisa Smedman,,,,242
19015506,Desconocido,Philip Athans,,,,242
