id_editorial,editorial
6705,Truth Seeker
6706,Tsar Publications
6707,Tsehai Publishers
6708,TSR
6709,TSR Inc
6710,TSR Inc.
6711,TSR Inc./Wizards of the Coast
6712,"TSR, Inc."
6713,Tstc Publishing
6714,"Tuckwell Press, Ltd."
6715,Tucson: University of Arizona
6716,Tudor Business Publishing
6717,Tulika Books
6718,Tumbleweed Press
6719,Tundra Books
6720,Tundra Books (NY)
6721,Tunnel Vision Books
6722,Tupelo Press
6723,Turkish Historical Society Printing House
6724,Turner
6725,Turner Publications Inc
6726,Turning Point Ski Foundation
6727,Turpentine Publications
6728,Turpial & Amaranto
6729,Turtle Point Press
6730,Turtle Point Press / Books & Co
6731,Turtle Press
6732,Turtleback
6733,Turtleback Books
6734,Turtleback Books Distributed by Demco Media
6735,TusQuets
6736,Tusquets Editor
6737,Tusquets Editores
6738,Tuttle Publishing
6739,Tuumba Press
6740,Twayne
6741,Twayne Publishers
6742,Twelve
6743,Twelvetrees
6744,Twenty-First Century Books (CT)
6745,Twenty-Third Publications
6746,Twin Palms Publishers
6747,Twisted Spoon Press
6748,Two Bridges Press
6749,Two Dollar Radio
6750,Two Dot Books
6751,Two Lions
6752,Two Morrows Publishing
6753,Two Plus Two Publishing LLC
6754,Two Thousand Three Associates
6755,Two-Can Publishers
6756,Twtp Assorted
6757,Tyndale Entertainment
6758,Tyndale House
6759,Tyndale House Publishers
6760,Tyndale Kids
6761,Tyndale Momentum
6762,U OF M CENTER FOR CHINESE STUDIES
6763,U of M Center For Japanese Studies
6764,U OF M CENTER FOR SOUTH ASIAN STUDIES
6765,U OF M MUSEUM ANTHRO ARCHAEOLOGY
6766,U.S. Games Systems
6767,Ù¼©ÝòÖýêÿý▓®
6768,UBS Publishers' Distributors
6769,UBU Repertory Theater
6770,Ueberreuter
6771,UFO Music
6772,Ullstein
6773,Ullstein Buchverlage GmbH & Co. KG / Ullstein Tas
6774,Ullstein Tb
6775,Ulster Historical Foundation
6776,Ultimate Book
6777,Ultramarine Pub Co
6778,Ulverscroft
6779,Ulysses Press
6780,Umberto Allemandi and Company
6781,Umbrage Editions
6782,Umbriel
6783,UMI Research Press
6784,"Unanimous, Ltd"
6785,Unbridled Books
6786,Underwood Books
6787,"Underwood/Miller, Berkley"
6788,Underwood-Miller
6789,Unica Libros Publishing
6790,Unicorn Publishing House
6791,Union Musical Ediciones
6792,Union Square Press
6793,Unique Publications
6794,United Artists Books
6795,United Methodist General Board of Higher Education
6796,United Nations
6797,United Nations University Press
6798,United States Institute of Peace Press
6799,Unity Books (Unity School of Christianity)
6800,Univ of British Columbia Press
6801,Univ Of Minnesota Press
6802,Univ of Pennsylvania Pr
6803,Univ Tennessee Press
6804,Univelt
6805,Univers
6806,Universal Publishers
6807,Universal Unity
6808,Universe
6809,Universe Publishing
6810,Universe Publishing (NY)
6811,Universe Publishing(NY)
6812,Universidad de Extremadura
6813,Universidad de Valladolid Centro Para la Edicion de los Clas
6814,Universidad Nacional Aut├│noma de M├®xico
6815,University
6816,University Alabama Press
6817,University College of Swansea
6818,University Games
6819,University Of Akron Press
6820,University of Alabama Press
6821,University of Alaska Press
6822,University of Alberta Press
6823,University of Arizona Press
6824,"University of Arizona, Mexican American Studi"
6825,"University of Arizona, Mexican American Studies & Research Center"
6826,University of Arkansas Press
6827,University of British Columbia Press
6828,University of Calgary Press
6829,University of California Press
6830,University of California Press (Berkeley)
6831,University of Cape Town Press
6832,University of Chicago Press
6833,University of Chicago Press (IL)
6834,University of Chicago Press Journals
6835,University of Delaware Press
6836,University of Exeter Press
6837,University of Georgia Press
6838,University of Hawaii Press
6839,University of Illinois Press
6840,University of Illinois Press (Urbana)
6841,University Of Iowa Press
6842,University of Liverpool
6843,University of Luton Press
6844,University of Manitoba Press
6845,University of Massachusetts Press
6846,University of Michigan Library
6847,University of Michigan Press
6848,University of Michigan Press ELT
6849,UNIVERSITY OF MICHIGAN REGIONAL
6850,"University of Michigan, Taubman College of Archite"
6851,University of Minnesota Press
6852,University of Missouri
6853,University of Missouri Press
6854,University of Nebraska Press
6855,University of Nevada Oral History Program
6856,University of Nevada Press
6857,University of New England Publishing Unit
6858,University of New Hampshire Press
6859,University of New Mexico Press
6860,University of New South Wales Press
6861,University of North Carolina at Chapel Hill Department of Romance Studies
6862,University of North Carolina Press
6863,University of North Texas Press
6864,University of Notre Dame Press
6865,University of Oklahoma
6866,University of Oklahoma Press
6867,University of Ottawa Press
6868,University of Pennsylvania Museum Publications
6869,University of Pennsylvania Press
6870,"University of Pennsylvania, Institute of Contemporary Art"
6871,University of Pittsburgh Press
6872,University of Queensland Pr (Australia)
6873,University of Queensland Press
6874,University of Rochester Press
6875,University of Scranton Press
6876,University of South Carolina Press
6877,University of Tennessee Press
6878,University of Texas at Austin
6879,University of Texas Press
6880,University of Texas Press (Austin/London)
6881,University of the South Press
6882,University of the West Indies Press
6883,University of Toronto Press
6884,University of Utah Press
6885,University of Virginia Press
6886,University of Wales Press
6887,University of Washington Press
6888,University of Wisconsin Press
6889,University of Wisconsin Press (Madison)
6890,University Press
6891,University Press of America
6892,University Press of Colorado
6893,University Press of Florida
6894,University Press of Hawaii
6895,University Press of Kansas
6896,University Press of Kentucky
6897,University Press of Mississippi
6898,University Press of New England
6899,University Press of the Pacific
6900,"University Press of the South, Inc."
6901,University Publications of America
6902,University Publishers
6903,University Publishing House
6904,University Science Books
6905,Unkant Publishers
6906,Unlimited Publishing
6907,ÚøåÞï▒þñ¥
6908,Upfront Publishing
6909,Upfront Publishing Ltd.
6910,Uplink
6911,Upper Room Books
6912,Uppsala Universitet
6913,Upstart Books
6914,Upstartbooks
6915,UQP (University of Queensland Press Australia)
6916,Urano
6917,Urban Books
6918,Urban Land Institute
6919,Urban Soul
6920,Urim Publications
6921,Urion Press
6922,Urj Press
6923,US Green Building Council
6924,US Naval Institute Press
6925,Usborne
6926,Usborne Books
6927,Utah State University Press
6928,UXL
6929,V├®hicule Press
6930,Vacation Work Publications
6931,Vagabond Publishing
6932,Valancourt Books
6933,Vallentine Mitchell
6934,Value Communications
6935,Van Nostrand Reinhold Company
6936,Van Patten Publishing
6937,Vandenhoeck and Ruprecht
6938,Vanderbilt University Press
6939,Vanderbilt University Press (TN)
6940,Vanguard Books
6941,Vanguard Press
6942,Vantage Press
6943,Vanwell Publishing
6944,Vaster Books
6945,Vault.com
6946,Veda
6947,Vega
6948,Velluminous Press
6949,Velo Press
6950,Veloce Publishing
6951,VeloPress
6952,Vendome Press
6953,Ventana Communications Group
6954,Venture Press (GA)
6955,Verba Mundi
6956,Vergara
6957,Veritas Publishing
6958,Veritas Publishing Company
6959,Verlag Am Klosterhof
6960,Verlag Fur Moderne Kunst
6961,Verlag Kiepenheuer & Witsch
6962,Vermilion
6963,Vermont Books: Publishers
6964,Vernacular Press
6965,Verse Chorus Press
6966,Verso
6967,Versus Press
6968,Vertical
6969,Verticales - Gallimard
6970,Vertigo
6971,Vertigo (DC Comics)
6972,Verve Press
6973,Vestal Press
6974,VGM Career Books
6975,Vianello
6976,Vibe
6977,Vicens-Vives Editorial
6978,Victor
6979,Victor Gollancz
6980,Victoria & Albert Museum
6981,Victoria County History
6982,Victoria Dailey Publisher
6983,Victoria University Press
6984,Victorian Heritage Press
6985,Victory Publishing Company Inc
6986,Vida
6987,Vida Publishers
6988,Vieweg+teubner Verlag
6989,Vikas Publishing House Private
6990,Viking
6991,Viking Adult
6992,Viking Books
6993,Viking Books (NY)
6994,Viking Books for Young Readers
6995,Viking Children's Books
6996,Viking Juvenile
6997,Viking Penguin
6998,Viking Penguin (NY)
6999,Viking Penguin Inc.
7000,"Viking Penguin, Inc."
7001,Viking Press
7002,Viking Studio
7003,Viking UK
7004,Viking; G. P. Putnam & Sons
7005,Villard
7006,Villard Books
7007,Villegas Editores
7008,Vilo Publishing
7009,Vince Emery Productions
7010,Vine Books
7011,Vintage
7012,Vintage Books
7013,Vintage Books / Random House
7014,Vintage Books a division of Random House
7015,Vintage Books USA
7016,"Vintage Books, Inc."
7017,"Vintage Books/Random House, Inc."
7018,Vintage Canada
7019,Vintage Classics
7020,Vintage Contemporaries
7021,Vintage Crime
7022,Vintage Crime/Black Lizard
7023,Vintage Espanol
7024,Vintage International
7025,Vintage International (NY)
7026,Vintage UK
7027,Vintage/Ebury
7028,Vintage/Ebury (A Division of Random House Group)
7029,"Vintage/Ebury, a Division of Random House"
7030,Vintage/Random House (NY)
7031,Vintage/Random House Inc. (NYC)
7032,Virago
7033,Virago Press (UK)
7034,Virago Press Ltd
7035,Virago UK
7036,Virgin Books
7037,Virgin Publishing
7038,Virtualbookworm.com Publishing
7039,Virus
7040,Vishnu Temple Press
7041,Visible Ink Press
7042,Vision
7043,Vision Forum
7044,Vision On
7045,Vision On Publishing
7046,Vision Paperbacks
7047,Vision Poster Company
7048,Vision Press
7049,"Vision Publishing (Ramona, CA)"
7050,Visor
7051,Vista Higher Learning
7052,Visual
7053,"Visual Engineering & System Design, Inc."
7054,Visual Reference Publications
7055,Viter Press
7056,Vitra Design Museum
7057,Vivendi
7058,Vivisphere Publishing
7059,Viz Communications
7060,VIZ Media
7061,VIZ Media LLC
7062,"VIZ Media, LLC"
7063,"VIZ, LLC"
7064,Voice
7065,Volo
7066,Voltaire Foundation in Association with Liverpool University Press
7067,Voyager
7068,Voyager Classics
7069,Voyageur Press
7070,Voyageur Press (MN)
7071,W E L S Board for Parish Education
7072,W Publishing Group
7073,W. E. Upjohn Institute
7074,W. H. Freeman
7075,W. Kimber
7076,W. W. Norton  Company
7077,W. W. Norton & Co.
7078,W. W. Norton & Company
7079,W. W. Norton and Company
7080,W.B. Saunders Company
7081,W.E. Griffith Publications
7082,W.H. Freeman & Company
7083,W.W. Norton
7084,W.W. Norton  Company
7085,W.W. Norton & Co. Inc.
7086,W.W. Norton & Company
7087,W.W. Norton & Company (NY)
7088,W.W. Norton & Company (NY/London)
7089,W.W. Norton & Company (NYC)
7090,"W.W. Norton & Company, Inc."
7091,"W.W. Norton & Company, Inc. (NY)"
7092,"W.W. Norton & Company, Inc./W.W. Norton & Company Ltd."
7093,Wadsworth Publishing
7094,Wadsworth Publishing Company
7095,Wagenbach
7096,Waite Group Press
7097,Wake Forest University Press
7098,Wakeman Trust
7099,Waking Lion Press
7100,Walch Education
7101,Waldman House Press
7102,Walk Worthy Press
7103,Walker
7104,Walker & Company
7105,Walker Art Center
7106,Walker Books
7107,Walker Books Ltd
7108,"Walker Books, Ltd."
7109,Walker Childrens
7110,"Walker,"
7111,Wall Street Journal Books
7112,Wallflower Press
7113,Walter de Gruyter
7114,Walter De Gruyter Inc
7115,Walter Foster
7116,Walter Foster Publishing
7117,Walter J Johnson
7118,Walther Konig Verlag
7119,"Walther Konig, Cologne"
7120,Wanderer Books
7121,Warboys Publishing Ltd
7122,Ward Lock Limited.
7123,Warne
7124,Warner
7125,Warner Adult
7126,Warner Books
7127,Warner Books (NY)
7128,Warner Books (NYC)
7129,Warner Books Inc
7130,Warner Books/Grand Central Publishing
7131,Warner Business Books
7132,Warner Forever
7133,Warner Press
7134,Warner Trade Paperback
7135,Warner Treasures
7136,Warner Vision
7137,Warner Vision Books
7138,Warner Wellness
7139,Warners Visions Books
7140,Warp Graphics Inc
7141,"Warren-Goodwin Publishing, Inc."
7142,Warwick Publishing
7143,Wasendorf & Associates Inc
7144,Washington Square Press
7145,Washington State University Press
7146,Water Row Press
7147,WaterBrook
7148,WaterBrook Press
7149,Waterford Press
7150,Watermill Press
7151,Waterside Press
7152,Watkins
7153,Watkins Publishing
7154,Watson-Guptill
7155,Watson-Guptill Publications
7156,Waveland Press
7157,Way of the Dragon
7158,Wayne State University Press
7159,Waywiser Press
7160,Weapons of Mass Distraction
7161,"Weatherby & Associates, LLC"
7162,Weatherhill
7163,Weathervane Books
7164,Webster's New World
7165,Weekly Reader Early Learning Library
7166,Weidenfeld & Nicolson
7167,Weiser Books
7168,Welcome Books
7169,Welcome Books (first published in 1992 by HarperCollins)
7170,Welcome Rain Publishers
7171,Wellpower Publications
7172,Wellspring/Ballantine
7173,Wennawoods Pub.
7174,Wenner Books
7175,Wesleyan
7176,Wesleyan Publishing House
7177,Wesleyan University Press
7178,West
7179,West Group Publishing
7180,West Point Military Series
7181,West Publishing Company
7182,West Virginia University Press
7183,WestBow Press
7184,Westcliffe Publishers
7185,Western Front
7186,Western Horseman
7187,Western Publishing Company
7188,"Western Publishing Company, Golden Books"
7189,Westholme Publishing
7190,Westminster John Knox Press
7191,Westsong Publishing
7192,Westview Press
7193,Wetfeet
7194,Wexner Center
7195,Whale  Star
7196,Wharton School Publishing
7197,Wheatmark
7198,Wheeler Publishing
7199,Whitaker Distribution
7200,Whitaker House
7201,White Castle
7202,White Cloud Press
7203,White Mane Kids
7204,White Mane Publishing Company
7205,White Pine Press
7206,White Pine Press (NY)
7207,White Star
7208,White Star Publishers
7209,White Wolf
7210,White Wolf Games Studio
7211,White Wolf Inc.
7212,White Wolf Publishing
7213,Whitecap Books
7214,Whitehorse Press
7215,Whitepapersource Publishing
7216,WhiteWalls
7217,Whitman Publishing
7218,Whitney Library of Design
7219,Whitney Museum of American Art
7220,Whitston Publishing Company
7221,Whittles
7222,Wildcat Canyon Press
7223,Wildcat Publishing Company
7224,Wilderness Adventures Press
7225,Wilderness Press
7226,"Wildflower Press 9 (Newbery, OR)"
7227,Wildside Press
7228,Wildstar Publishing
7229,Wildstorm
7230,Wiley
7231,Wiley (TP)
7232,Wiley Publishing
7233,"Wiley Publishing, Inc."
7234,Wiley-Academy
7235,Wiley-Blackwell
7236,Wiley-IEEE Press
7237,Wiley-Interscience
7238,Wiley-Liss
7239,Wiley-Vch
7240,Wiley-VCH Verlag GmbH
7241,Wilfrid Laurier University Press
7242,"Wilhelm Goldmann Verlag, GmbH"
7243,Wilhelm Heyne Verlag
7244,Willan Publishing (UK)
7245,William Andrew
7246,William B. Eerdmans Publishing Company
7247,William C. Brown
7248,William Carey Library Publishers
7249,William Dailey Antiquarian Books
7250,William Heinemann
7251,William Heinemann Ltd
7252,William Heinemann Ltd.
7253,William Morrow
7254,William Morrow & Co
7255,William Morrow & Company
7256,William Morrow & Company (NYC)
7257,"William Morrow & Company, Inc."
7258,William Morrow / HarperCollins / Harper Perennial
7259,William Morrow Cookbooks
7260,William Morrow Cookbooks/William Morrow and Company
7261,William Morrow Paperbacks
7262,William Morrow; 1ST edition
7263,William S. Hein & Company
7264,William Sessions Limited
7265,Williams & Wilkins
7266,Williamson Publishing Company
7267,Willow Creek Press
7268,Wilshire Book Company
7269,Wimmer Cookbooks
7270,Winchester School of Arts Press
7271,Wind Publications
7272,Windgather Press
7273,Windhorse Publications
7274,Windhover Press
7275,Winding Stair Press
7276,Windrush Press
7277,Windsor Golden Series
7278,"Windsor-Brooke Books, LLC"
7279,Windstorm Creative
7280,Wine Appreciation Guild
7281,Winedale Publishing
7282,Winepress Publishing
7283,Wings
7284,Wings Books
7285,"Wings Books (NY/Avenel, NJ)"
7286,Wings Press
7287,"Wings Publishers, LLC"
7288,Wingspread
7289,Winslowhouse International
7290,Winter on the Farm (My First Little House)
7291,Wipf & Stock Publishers
7292,Wisconsin Historical Society Press
7293,Wisconsin Institute of Nutrition
7294,Wisden
7295,Wisdom Publications
7296,Wisdom Publications (MA)
7297,Wisdom Tree
7298,"Witherby & Company, Limited"
7299,Wit's End Books
7300,Witwatersrand University Press Publications
7301,Wizard Books
7302,Wizard Publications
7303,Wizarding World Press
7304,Wizards of the Coast
7305,Wizards of the Coast Inc
7306,Wm. B. Eerdmans Publishing Company
7307,WmMorrow
7308,Wmmorrowpb
7309,WND Books
7310,Wolfhound Press (IE)
7311,Wolfrider Books
7312,Wolsak and Wynn Publishers Ltd
7313,Wolters Kluwer Law & Business
7314,Wolverine Publishing
7315,Woman's Missionary Union
7316,Women's Learning Partners
7317,Women's Pirate Press
7318,Women's Press (UK)
7319,Wonder Kids Publications
7320,Wonder Publishing
7321,Wood Lake Books
7322,Wood Pond Press
7323,Woodbine House
7324,Woodbridge Press Publishing Company
7325,Wooden Boat Publications
7326,Wooden Books
7327,Woodford Publishing
7328,Woodholme House Publishers
7329,Woodrow Wilson Center Press
7330,Woodrow Wilson Center Press / Johns Hopkins University Press
7331,Woodstocker Books
7332,Wooster Book Company
7333,"Word & Spirit Resources, LLC"
7334,Word Among Us Press
7335,Word Music
7336,Word Works Books
7337,Word Wright International
7338,WordSong
7339,Wordsworth Classics
7340,Wordsworth Editions
7341,Wordsworth Editions Ltd
7342,Wordware Publishing
7343,Workman Publishing
7344,Workman Publishing Company
7345,World Ahead Publishing
7346,World Almanac Books
7347,World Almanac Library
7348,World Bank Publications
7349,World Conservation Union
7350,World Council of Churches
7351,World Publications (MA)
7352,World Scientific Publishing Company
7353,World Trade Press
7354,World Wrestling Entertainment
7355,World Wrestling Entertainment Books
7356,WorldCat
7357,Worldwatch Institute
7358,Worldwide Library
7359,Worth Publishers
7360,WorthyKids
7361,Write Source
7362,Write Way Publishing
7363,Writers & Readers Publishing
7364,Writers Club Press
7365,Writers' Collective
7366,Writer's Digest Books
